s1,s2,result
3.39049e+11,4.29803e+11,-9.07539e+10
3.39049e+11,4.29803e+11,-9.07539e+10
2.35928e+11,6.08843e+11,-3.72915e+11
1.53528e+11,8.30575e+11,-6.77046e+11
9.38789e+10,1.07674e+12,-9.82857e+11
9.38789e+10,1.07674e+12,-9.82857e+11
1.72517e+11,8.28329e+11,-6.55812e+11
1.72517e+11,8.28329e+11,-6.55812e+11
1.72517e+11,6.66187e+11,-4.9367e+11
1.72517e+11,4.99678e+11,-3.27161e+11
2.97615e+11,3.75303e+11,-7.76875e+10
2.97615e+11,2.32409e+11,6.52065e+10
1.83956e+11,1.49481e+11,3.44753e+10
1.14879e+11,8.17138e+10,3.31648e+10
9.20836e+10,3.4689e+10,5.73946e+10
1.02396e+11,4.69181e+10,5.54781e+10
1.02396e+11,5.19959e+10,5.04003e+10
1.02396e+11,1.06275e+11,-3.87894e+09
1.3106e+11,1.43026e+11,-1.1966e+10
1.3106e+11,1.43026e+11,-1.1966e+10
1.3106e+11,1.43026e+11,-1.1966e+10
1.3106e+11,1.43026e+11,-1.1966e+10
6.23087e+10,9.78749e+10,-3.55661e+10
6.23087e+10,1.47836e+11,-8.55271e+10
1.79954e+10,1.0759e+11,-8.95946e+10
6.54744e+10,2.10703e+11,-1.45228e+11
1.59988e+10,1.38499e+11,-1.225e+11
1.59988e+10,1.38499e+11,-1.225e+11
1.59988e+10,1.38499e+11,-1.225e+11
1.59988e+10,1.38499e+11,-1.225e+11
1.59988e+10,9.2536e+10,-7.65372e+10
5.0279e+09,3.06823e+10,-2.56544e+10
5.0279e+09,3.06823e+10,-2.56544e+10
3.35286e+10,1.6184e+10,1.73445e+10
3.28383e+09,4.15223e+08,2.86861e+09
6.40106e+09,1.74864e+10,-1.10853e+10
6.40106e+09,1.74864e+10,-1.10853e+10
4.12541e+10,6.04842e+10,-1.92301e+10
4.12541e+10,6.92185e+10,-2.79644e+10
4.12541e+10,9.30937e+10,-5.18396e+10
4.12541e+10,1.30143e+11,-8.88893e+10
2.29779e+10,8.46465e+10,-6.16687e+10
4.52904e+10,5.45633e+10,-9.27291e+09
4.52904e+10,5.45633e+10,-9.27291e+09
4.52904e+10,5.45633e+10,-9.27291e+09
1.15549e+11,1.78463e+10,9.7703e+10
4.36793e+10,6.78496e+10,-2.41703e+10
1.15391e+11,2.78909e+10,8.74999e+10
1.15391e+11,5.42855e+10,6.11053e+10
4.96694e+10,1.32536e+11,-8.28667e+10
4.96694e+10,1.70973e+11,-1.21304e+11
3.07327e+10,2.92541e+11,-2.61809e+11
3.07327e+10,2.92541e+11,-2.61809e+11
3.07327e+10,2.92541e+11,-2.61809e+11
2.86293e+10,1.67974e+11,-1.39345e+11
2.86293e+10,1.04898e+11,-7.62691e+10
4.43613e+10,1.37958e+11,-9.35971e+10
1.00985e+11,1.79622e+11,-7.86372e+10
1.00985e+11,1.79622e+11,-7.86372e+10
1.00985e+11,1.79622e+11,-7.86372e+10
3.48641e+10,1.2177e+11,-8.69054e+10
3.56349e+09,1.23226e+11,-1.19662e+11
3.56349e+09,9.18926e+10,-8.83291e+10
3.20882e+10,4.498e+10,-1.28918e+10
9.27252e+10,4.69962e+10,4.5729e+10
9.27252e+10,4.69962e+10,4.5729e+10
1.78415e+11,1.09409e+11,6.90058e+10
1.00401e+11,9.25376e+10,7.86365e+09
6.63457e+10,8.73655e+10,-2.10198e+10
7.7087e+10,9.4319e+10,-1.7232e+10
7.7087e+10,1.81877e+11,-1.0479e+11
7.7087e+10,2.88377e+11,-2.1129e+11
1.49662e+11,2.6905e+11,-1.19388e+11
7.08062e+10,4.18936e+11,-3.48129e+11
1.54001e+11,3.35342e+11,-1.81341e+11
2.73847e+11,2.50074e+11,2.37737e+10
2.73847e+11,2.50074e+11,2.37737e+10
2.73847e+11,2.50074e+11,2.37737e+10
2.73847e+11,2.20722e+11,5.31255e+10
1.76313e+11,3.13437e+11,-1.37124e+11
1.25899e+11,4.0836e+11,-2.82461e+11
1.23846e+11,4.97672e+11,-3.73826e+11
1.23846e+11,3.92693e+11,-2.68847e+11
1.23846e+11,3.92693e+11,-2.68847e+11
1.23846e+11,3.92693e+11,-2.68847e+11
1.23846e+11,2.47273e+11,-1.23427e+11
6.59786e+10,2.11753e+11,-1.45774e+11
6.59786e+10,1.33557e+11,-6.75789e+10
1.38435e+11,5.56363e+10,8.27985e+10
1.38435e+11,5.56363e+10,8.27985e+10
2.52749e+11,2.81815e+10,2.24567e+11
2.52749e+11,2.81815e+10,2.24567e+11
2.52749e+11,2.81815e+10,2.24567e+11
1.48738e+11,6.32624e+10,8.54756e+10
2.43578e+11,1.07335e+11,1.36243e+11
2.43578e+11,1.97354e+11,4.62233e+10
2.43578e+11,1.97354e+11,4.62233e+10
2.43578e+11,1.97354e+11,4.62233e+10
2.43578e+11,1.97354e+11,4.62233e+10
2.27323e+11,1.14709e+11,1.12614e+11
2.24037e+11,2.05493e+11,1.8544e+10
2.24037e+11,1.99595e+11,2.44421e+10
2.24037e+11,1.94485e+11,2.95521e+10
2.24037e+11,1.94485e+11,2.95521e+10
3.02452e+11,9.6214e+10,2.06238e+11
4.30933e+11,3.39292e+10,3.97004e+11
4.30933e+11,3.39292e+10,3.97004e+11
2.81264e+11,3.15301e+10,2.49734e+11
2.81264e+11,9.24102e+09,2.72023e+11
2.81264e+11,1.45149e+10,2.66749e+11
1.61264e+11,6.32721e+10,9.79922e+10
8.04279e+10,1.43489e+11,-6.30615e+10
8.04279e+10,1.64588e+11,-8.41596e+10
1.4628e+11,9.42206e+10,5.20595e+10
1.4628e+11,1.14387e+11,3.18927e+10
1.01858e+11,2.14011e+11,-1.12153e+11
1.01858e+11,2.14011e+11,-1.12153e+11
1.01858e+11,2.14011e+11,-1.12153e+11
1.3068e+11,2.82245e+11,-1.51565e+11
8.94637e+10,1.61746e+11,-7.22826e+10
8.94637e+10,1.61746e+11,-7.22826e+10
8.94637e+10,1.61746e+11,-7.22826e+10
8.94637e+10,7.3512e+10,1.59517e+10
4.33291e+10,7.58741e+10,-3.2545e+10
2.46768e+10,1.31536e+11,-1.06859e+11
4.9749e+10,7.22983e+10,-2.25493e+10
1.14985e+11,6.52193e+10,4.97657e+10
1.14985e+11,1.49111e+11,-3.41261e+10
4.34894e+10,1.95358e+11,-1.51869e+11
6.05202e+09,2.45815e+11,-2.39763e+11
3.59481e+09,2.96326e+11,-2.92731e+11
3.61782e+10,3.4273e+11,-3.06552e+11
3.61782e+10,3.4273e+11,-3.06552e+11
3.61782e+10,4.79978e+11,-4.438e+11
3.61782e+10,4.79978e+11,-4.438e+11
1.12589e+10,6.78152e+11,-6.66893e+11
3.19033e+10,5.28753e+11,-4.9685e+11
3.19033e+10,5.28753e+11,-4.9685e+11
7.6529e+10,3.60259e+11,-2.8373e+11
3.8599e+10,4.54722e+11,-4.16123e+11
3.8599e+10,4.54722e+11,-4.16123e+11
3.8599e+10,3.29188e+11,-2.90589e+11
3.8599e+10,2.1285e+11,-1.74251e+11
3.8599e+10,2.1285e+11,-1.74251e+11
7.444e+10,1.73118e+11,-9.86781e+10
1.51499e+11,1.38367e+11,1.3132e+10
6.94807e+10,1.02267e+11,-3.27867e+10
1.88839e+10,1.24504e+11,-1.0562e+11
7.11746e+10,5.11138e+10,2.00608e+10
1.58233e+11,1.97373e+10,1.38496e+11
7.2912e+10,7.0608e+10,2.30395e+09
7.2912e+10,7.0608e+10,2.30395e+09
7.2912e+10,1.55178e+11,-8.22658e+10
1.42102e+11,2.34025e+11,-9.19232e+10
2.37078e+11,3.66805e+11,-1.29727e+11
2.37078e+11,3.66805e+11,-1.29727e+11
1.66422e+11,2.74045e+11,-1.07623e+11
1.45274e+11,1.86226e+11,-4.09517e+10
1.45274e+11,1.86226e+11,-4.09517e+10
1.35376e+11,2.87952e+11,-1.52576e+11
1.35376e+11,2.87952e+11,-1.52576e+11
1.35376e+11,2.87952e+11,-1.52576e+11
1.15381e+11,3.252e+11,-2.09819e+11
1.15381e+11,2.19699e+11,-1.04319e+11
1.02382e+11,2.3162e+11,-1.29238e+11
1.02382e+11,2.3162e+11,-1.29238e+11
1.02382e+11,2.3162e+11,-1.29238e+11
8.52546e+10,1.74351e+11,-8.90964e+10
9.0514e+10,1.24165e+11,-3.36512e+10
9.0514e+10,4.97484e+10,4.07656e+10
1.05672e+11,1.7184e+10,8.84879e+10
1.42459e+11,1.08869e+10,1.31572e+11
1.42459e+11,1.08869e+10,1.31572e+11
1.85339e+11,2.35279e+10,1.61811e+11
1.58146e+11,5.0939e+08,1.57636e+11
1.8167e+11,1.18193e+10,1.69851e+11
1.8167e+11,4.916e+10,1.3251e+11
2.69719e+11,9.86569e+10,1.71062e+11
2.69719e+11,1.9746e+11,7.22594e+10
4.13674e+11,2.5227e+11,1.61404e+11
5.97771e+11,3.07165e+11,2.90606e+11
5.97771e+11,4.63465e+11,1.34306e+11
5.97771e+11,6.35084e+11,-3.73128e+10
5.97771e+11,6.35084e+11,-3.73128e+10
7.91792e+11,5.53067e+11,2.38724e+11
1.00208e+12,4.55862e+11,5.46218e+11
8.15063e+11,6.45236e+11,1.69826e+11
6.90282e+11,8.48833e+11,-1.58551e+11
6.90282e+11,8.48833e+11,-1.58551e+11
6.90282e+11,8.48833e+11,-1.58551e+11
6.97561e+11,9.34926e+11,-2.37364e+11
6.56546e+11,7.17851e+11,-6.13045e+10
6.56546e+11,5.23384e+11,1.33162e+11
6.56546e+11,5.23384e+11,1.33162e+11
6.56546e+11,5.23384e+11,1.33162e+11
6.56546e+11,5.23384e+11,1.33162e+11
6.56546e+11,4.06916e+11,2.49631e+11
8.58498e+11,2.59451e+11,5.99047e+11
6.42853e+11,3.91278e+11,2.51575e+11
4.53185e+11,5.70773e+11,-1.17588e+11
2.94165e+11,7.83153e+11,-4.88988e+11
2.94165e+11,7.83153e+11,-4.88988e+11
2.94165e+11,7.83153e+11,-4.88988e+11
2.94165e+11,1.03216e+12,-7.3799e+11
2.94165e+11,1.03216e+12,-7.3799e+11
2.94165e+11,1.03216e+12,-7.3799e+11
2.19988e+11,9.68865e+11,-7.48876e+11
1.97918e+11,8.69728e+11,-6.7181e+11
1.97918e+11,8.69728e+11,-6.7181e+11
1.97918e+11,9.18454e+11,-7.20536e+11
2.63642e+11,7.15284e+11,-4.51642e+11
3.79295e+11,5.19858e+11,-1.40563e+11
3.79295e+11,5.19858e+11,-1.40563e+11
5.51166e+11,3.53299e+11,1.97867e+11
3.74391e+11,3.62239e+11,1.21513e+10
2.31426e+11,3.60272e+11,-1.28846e+11
2.31426e+11,2.28719e+11,2.70643e+09
2.31426e+11,1.21652e+11,1.09773e+11
2.31426e+11,4.78895e+10,1.83536e+11
2.31426e+11,1.35061e+10,2.17919e+11
1.66083e+11,9.0006e+08,1.65183e+11
1.50613e+11,2.42839e+10,1.26329e+11
1.85396e+11,8.17318e+10,1.03664e+11
1.35577e+11,4.00393e+10,9.5538e+10
1.35577e+11,7.13631e+10,6.42141e+10
2.1187e+11,1.58499e+11,5.33709e+10
2.1187e+11,1.58499e+11,5.33709e+10
1.16571e+11,8.12563e+10,3.53152e+10
4.97618e+10,2.82211e+10,2.15408e+10
4.97618e+10,2.82211e+10,2.15408e+10
4.97618e+10,2.82211e+10,2.15408e+10
4.97618e+10,1.48076e+10,3.49543e+10
4.97618e+10,2.66035e+10,2.31583e+10
4.97618e+10,2.66035e+10,2.31583e+10
1.27475e+10,1.08684e+10,1.87913e+09
1.27475e+10,1.08684e+10,1.87913e+09
1.27475e+10,4.17271e+10,-2.89795e+10
1.27475e+10,4.17271e+10,-2.89795e+10
1.27475e+10,8.63105e+10,-7.35629e+10
1.27475e+10,1.49645e+11,-1.36897e+11
1.27475e+10,2.26514e+11,-2.13767e+11
1.27475e+10,2.26514e+11,-2.13767e+11
1.27475e+10,2.26514e+11,-2.13767e+11
1.13316e+10,3.5111e+11,-3.39778e+11
1.65437e+10,2.21759e+11,-2.05215e+11
5.97851e+10,1.16747e+11,-5.69615e+10
1.39406e+10,1.71517e+11,-1.57576e+11
1.39406e+10,1.26437e+11,-1.12497e+11
1.39406e+10,1.26437e+11,-1.12497e+11
2.79025e+08,1.59139e+11,-1.5886e+11
2.79025e+08,9.85902e+10,-9.83112e+10
2.79025e+08,5.43184e+10,-5.40393e+10
2.79025e+08,5.43184e+10,-5.40393e+10
2.18385e+10,7.22225e+10,-5.0384e+10
2.18385e+10,7.22225e+10,-5.0384e+10
2.16277e+09,3.04067e+10,-2.82439e+10
2.16277e+09,3.21162e+09,-1.04886e+09
1.80287e+10,5.57427e+09,1.24545e+10
6.59531e+10,4.17964e+10,2.41567e+10
1.44756e+11,1.08895e+11,3.58612e+10
1.44756e+11,1.08895e+11,3.58612e+10
7.90297e+10,4.21255e+10,3.69042e+10
5.69364e+10,5.82961e+09,5.11068e+10
5.69364e+10,1.32305e+10,4.37059e+10
5.95191e+10,6.02632e+10,-7.44107e+08
5.95191e+10,6.02632e+10,-7.44107e+08
5.95191e+10,6.02632e+10,-7.44107e+08
5.95191e+10,6.00181e+10,-4.99017e+08
5.69364e+10,1.32127e+11,-7.51905e+10
5.69364e+10,1.32127e+11,-7.51905e+10
5.69364e+10,1.32127e+11,-7.51905e+10
5.95099e+10,1.81991e+11,-1.22481e+11
5.95099e+10,1.27786e+11,-6.82766e+10
7.66986e+10,5.26151e+10,2.40835e+10
4.99289e+10,6.78689e+10,-1.794e+10
8.56204e+10,2.01516e+10,6.54688e+10
8.56204e+10,5.40915e+08,8.50795e+10
8.56204e+10,5.40915e+08,8.50795e+10
3.04611e+10,1.8095e+10,1.23661e+10
3.04611e+10,3.74669e+10,-7.00587e+09
3.63746e+09,1.05389e+11,-1.01752e+11
3.23024e+10,6.05844e+10,-2.8282e+10
3.23024e+10,6.05844e+10,-2.8282e+10
3.23024e+10,6.05844e+10,-2.8282e+10
3.23024e+10,6.12304e+10,-2.8928e+10
6.00585e+09,1.34275e+11,-1.2827e+11
2.93499e+10,6.33129e+10,-3.39629e+10
9.5331e+09,1.30184e+11,-1.20651e+11
9.5331e+09,1.30184e+11,-1.20651e+11
9.5331e+09,1.30184e+11,-1.20651e+11
3.59233e+10,1.68966e+11,-1.33042e+11
3.59233e+10,1.09668e+11,-7.37444e+10
4.28584e+09,4.32007e+10,-3.89149e+10
5.74088e+09,1.97229e+10,-1.3982e+10
5.74088e+09,1.97229e+10,-1.3982e+10
5.74088e+09,1.4825e+10,-9.08412e+09
9.43732e+09,2.06357e+10,-1.11984e+10
9.43732e+09,2.06357e+10,-1.11984e+10
2.25586e+09,3.08712e+10,-2.86154e+10
2.8152e+10,6.3827e+10,-3.5675e+10
2.8152e+10,6.3827e+10,-3.5675e+10
7.11199e+09,1.26847e+11,-1.19735e+11
7.11199e+09,2.09232e+11,-2.0212e+11
7.11199e+09,3.02899e+11,-2.95787e+11
1.78487e+10,2.56157e+11,-2.38308e+11
1.78487e+10,2.56157e+11,-2.38308e+11
5.50454e+10,1.78099e+11,-1.23054e+11
5.50454e+10,2.14709e+11,-1.59663e+11
1.15061e+11,1.38543e+11,-2.34825e+10
2.01583e+11,7.70918e+10,1.24491e+11
3.12481e+11,3.54155e+10,2.77065e+11
4.45024e+11,1.69468e+10,4.28077e+11
3.2846e+11,6.75883e+10,2.60872e+11
3.2846e+11,1.07125e+11,2.21335e+11
3.2846e+11,1.07125e+11,2.21335e+11
3.2846e+11,1.36808e+11,1.91652e+11
3.2846e+11,1.74813e+11,1.53647e+11
3.2846e+11,1.74813e+11,1.53647e+11
3.2846e+11,1.74813e+11,1.53647e+11
4.00916e+11,2.63514e+11,1.37403e+11
4.00916e+11,2.63514e+11,1.37403e+11
4.00916e+11,1.92209e+11,2.08707e+11
4.00916e+11,1.92209e+11,2.08707e+11
4.00916e+11,1.92209e+11,2.08707e+11
5.80266e+11,1.74649e+11,4.05617e+11
5.80266e+11,1.74649e+11,4.05617e+11
5.80266e+11,8.24451e+10,4.97821e+11
4.06264e+11,8.80556e+10,3.18209e+11
4.06264e+11,8.80556e+10,3.18209e+11
4.06264e+11,8.80556e+10,3.18209e+11
4.06264e+11,8.80556e+10,3.18209e+11
4.06264e+11,1.35677e+11,2.70587e+11
4.06264e+11,2.35323e+11,1.70941e+11
4.68959e+11,3.02668e+11,1.66291e+11
4.32398e+11,3.38975e+11,9.34227e+10
4.32398e+11,4.93354e+11,-6.09562e+10
4.84078e+11,4.8556e+11,-1.48155e+09
5.95693e+11,4.59927e+11,1.35766e+11
5.95693e+11,5.93218e+11,2.47538e+09
5.95693e+11,7.16435e+11,-1.20742e+11
7.98473e+11,5.99314e+11,1.99159e+11
7.98473e+11,5.99314e+11,1.99159e+11
5.81563e+11,7.87653e+11,-2.0609e+11
5.81563e+11,7.46776e+11,-1.65213e+11
4.06118e+11,9.01853e+11,-4.95736e+11
5.71246e+11,6.70361e+11,-9.91143e+10
5.71246e+11,5.23961e+11,4.72852e+10
5.71246e+11,3.77777e+11,1.9347e+11
5.71246e+11,2.43848e+11,3.27399e+11
5.71246e+11,1.33204e+11,4.38043e+11
5.71246e+11,5.49582e+10,5.16288e+11
5.44043e+11,2.30776e+10,5.20965e+11
5.44043e+11,2.30776e+10,5.20965e+11
5.44043e+11,4.06661e+09,5.39976e+11
5.44043e+11,4.06661e+09,5.39976e+11
5.44043e+11,2.87623e+10,5.15281e+11
5.44043e+11,9.03361e+10,4.53707e+11
5.44043e+11,9.03361e+10,4.53707e+11
5.44043e+11,9.03361e+10,4.53707e+11
5.44043e+11,9.03361e+10,4.53707e+11
3.72069e+11,6.31875e+10,3.08881e+11
5.48411e+11,1.46034e+11,4.02377e+11
3.72043e+11,9.44529e+10,2.7759e+11
2.34352e+11,5.79582e+10,1.76394e+11
2.34352e+11,5.79582e+10,1.76394e+11
2.34352e+11,5.79582e+10,1.76394e+11
3.40847e+11,1.25329e+11,2.15518e+11
4.66077e+11,2.12712e+11,2.53366e+11
3.59557e+11,1.12261e+11,2.47296e+11
3.08731e+11,4.16637e+10,2.67067e+11
3.08731e+11,4.16637e+10,2.67067e+11
3.08731e+11,1.26777e+10,2.96053e+11
2.9155e+11,3.99172e+10,2.51633e+11
2.9155e+11,3.99172e+10,2.51633e+11
2.9155e+11,2.70611e+10,2.64489e+11
2.44469e+11,7.6914e+10,1.67555e+11
2.12387e+11,1.50374e+11,6.20139e+10
2.12387e+11,1.43959e+11,6.84282e+10
2.12387e+11,1.43379e+11,6.90081e+10
2.12387e+11,1.48682e+11,6.37059e+10
2.12387e+11,1.59429e+11,5.29582e+10
3.2488e+11,8.50387e+10,2.39841e+11
3.2488e+11,8.50387e+10,2.39841e+11
1.95793e+11,1.49862e+11,4.5931e+10
3.28279e+11,6.64057e+10,2.61873e+11
3.28279e+11,4.45162e+10,2.83763e+11
3.28279e+11,4.15298e+10,2.86749e+11
2.06362e+11,1.04459e+11,1.01903e+11
1.28961e+11,1.90615e+11,-6.16543e+10
9.79823e+10,2.92902e+11,-1.9492e+11
9.79823e+10,2.63559e+11,-1.65577e+11
9.79823e+10,2.63559e+11,-1.65577e+11
9.79823e+10,2.63559e+11,-1.65577e+11
9.79823e+10,1.70922e+11,-7.29397e+10
9.79823e+10,1.70922e+11,-7.29397e+10
9.79823e+10,8.24478e+10,1.55345e+10
1.80973e+11,6.45381e+10,1.16434e+11
1.80973e+11,6.45381e+10,1.16434e+11
1.80973e+11,6.45381e+10,1.16434e+11
1.80973e+11,6.45381e+10,1.16434e+11
1.80973e+11,2.8272e+10,1.52701e+11
1.80973e+11,2.8272e+10,1.52701e+11
2.96688e+11,1.04092e+10,2.86279e+11
2.96688e+11,5.34291e+10,2.43259e+11
2.03616e+11,9.13775e+10,1.12239e+11
2.03616e+11,9.13775e+10,1.12239e+11
2.03616e+11,9.13775e+10,1.12239e+11
1.94373e+11,1.01075e+11,9.32972e+10
1.94373e+11,1.92057e+11,2.31503e+09
1.68374e+11,3.14352e+11,-1.45978e+11
2.11035e+11,2.62277e+11,-5.12421e+10
2.11035e+11,3.43385e+11,-1.3235e+11
2.11035e+11,3.43385e+11,-1.3235e+11
3.2898e+11,2.37525e+11,9.14546e+10
3.2898e+11,2.53692e+11,7.52878e+10
3.2898e+11,2.53692e+11,7.52878e+10
4.96499e+11,1.41544e+11,3.54955e+11
4.96499e+11,1.08158e+11,3.88341e+11
3.38818e+11,1.71872e+11,1.66946e+11
3.38818e+11,1.37365e+11,2.01453e+11
2.40772e+11,2.07786e+11,3.29861e+10
1.93732e+11,2.85878e+11,-9.21456e+10
2.22969e+11,1.63182e+11,5.97873e+10
2.68045e+11,8.17469e+10,1.86298e+11
2.68045e+11,2.5755e+10,2.4229e+11
2.68045e+11,1.11114e+09,2.66934e+11
2.68045e+11,9.84494e+09,2.582e+11
2.68045e+11,9.84494e+09,2.582e+11
2.43969e+11,2.34338e+10,2.20535e+11
2.34112e+11,6.28002e+10,1.71312e+11
2.34112e+11,1.44017e+11,9.00946e+10
2.34112e+11,1.44017e+11,9.00946e+10
2.00329e+11,1.70696e+11,2.96332e+10
2.52078e+11,2.73932e+11,-2.18543e+10
2.52078e+11,2.73932e+11,-2.18543e+10
3.69463e+11,4.27921e+11,-5.84585e+10
3.69463e+11,4.27921e+11,-5.84585e+10
3.69463e+11,4.27921e+11,-5.84585e+10
2.28002e+11,2.74898e+11,-4.68959e+10
2.28002e+11,2.74898e+11,-4.68959e+10
3.67998e+11,3.0588e+11,6.21178e+10
2.33721e+11,1.93991e+11,3.97308e+10
1.42832e+11,1.3912e+11,3.71211e+09
2.22458e+11,7.73692e+10,1.45088e+11
3.2322e+11,3.54248e+10,2.87796e+11
2.38163e+11,4.11923e+10,1.96971e+11
2.38163e+11,4.11923e+10,1.96971e+11
2.38163e+11,5.70273e+10,1.81136e+11
2.38163e+11,1.2097e+11,1.17193e+11
2.64172e+11,1.9756e+11,6.66117e+10
2.18729e+11,2.60106e+11,-4.13763e+10
2.18729e+11,4.00259e+11,-1.81529e+11
2.99655e+11,4.0315e+11,-1.03495e+11
2.99655e+11,5.4863e+11,-2.48975e+11
1.91168e+11,7.56795e+11,-5.65627e+11
1.91168e+11,7.56795e+11,-5.65627e+11
1.001e+11,9.82055e+11,-8.81955e+11
1.001e+11,9.65074e+11,-8.64974e+11
1.99195e+11,7.31885e+11,-5.3269e+11
9.94973e+10,8.58139e+11,-7.58642e+11
1.97343e+11,6.36387e+11,-4.39043e+11
3.25289e+11,4.69749e+11,-1.4446e+11
3.25289e+11,3.09871e+11,1.54176e+10
3.25289e+11,1.81557e+11,1.43732e+11
3.25289e+11,9.53741e+10,2.29915e+11
3.25289e+11,5.84203e+10,2.66869e+11
2.65276e+11,1.98203e+10,2.45456e+11
3.04731e+11,7.32266e+10,2.31504e+11
3.04731e+11,1.46467e+11,1.58264e+11
3.092e+11,1.99314e+11,1.09886e+11
3.092e+11,3.24025e+11,-1.48251e+10
2.61244e+11,3.29405e+11,-6.81602e+10
2.61244e+11,4.65347e+11,-2.04103e+11
2.61244e+11,4.65347e+11,-2.04103e+11
2.61244e+11,4.65347e+11,-2.04103e+11
2.61244e+11,4.65347e+11,-2.04103e+11
1.64451e+11,3.17791e+11,-1.5334e+11
9.19785e+10,1.90203e+11,-9.82243e+10
9.19785e+10,1.47733e+11,-5.57543e+10
9.19785e+10,1.47733e+11,-5.57543e+10
9.19785e+10,1.47733e+11,-5.57543e+10
9.19785e+10,7.43232e+10,1.76552e+10
9.19785e+10,2.50616e+10,6.69168e+10
3.04405e+10,9.15349e+09,2.1287e+10
3.04405e+10,9.15349e+09,2.1287e+10
8.63612e+10,1.38647e+09,8.49747e+10
8.63612e+10,1.38647e+09,8.49747e+10
1.65552e+11,2.78682e+10,1.37684e+11
2.70767e+11,8.60719e+10,1.84695e+11
3.99414e+11,1.71204e+11,2.2821e+11
2.84863e+11,8.93728e+10,1.9549e+11
3.82498e+11,1.64719e+11,2.17779e+11
3.82498e+11,1.52427e+11,2.3007e+11
4.73501e+11,2.43526e+11,2.29974e+11
4.73501e+11,2.43526e+11,2.29974e+11
4.32399e+11,1.32091e+11,3.00308e+11
4.52658e+11,6.2851e+10,3.89807e+11
4.52658e+11,1.46567e+10,4.38001e+11
4.52658e+11,1.87196e+08,4.52471e+11
5.81445e+11,2.02841e+10,5.61161e+11
5.81445e+11,6.59423e+10,5.15503e+11
4.17599e+11,1.12084e+11,3.05515e+11
2.76657e+11,2.07239e+11,6.94186e+10
2.76657e+11,2.89814e+11,-1.31562e+10
2.76657e+11,3.74289e+11,-9.76316e+10
2.76657e+11,4.53708e+11,-1.7705e+11
2.76657e+11,4.53708e+11,-1.7705e+11
1.63338e+11,6.24065e+11,-4.60726e+11
9.25296e+10,7.9611e+11,-7.03581e+11
1.53446e+11,5.81387e+11,-4.27941e+11
1.03922e+11,6.74361e+11,-5.70439e+11
1.01371e+11,7.44628e+11,-6.43258e+11
1.45856e+11,7.86403e+11,-6.40547e+11
1.45856e+11,7.86403e+11,-6.40547e+11
8.00159e+10,6.48964e+11,-5.68948e+11
4.03828e+10,6.00143e+11,-5.5976e+11
4.03828e+10,4.56286e+11,-4.15903e+11
4.03828e+10,3.87149e+11,-3.46766e+11
4.03828e+10,3.98426e+11,-3.58043e+11
4.03828e+10,3.98426e+11,-3.58043e+11
7.98928e+09,5.769e+11,-5.68911e+11
7.98928e+09,7.61439e+11,-7.53449e+11
4.51455e+10,8.50683e+11,-8.05538e+11
4.51455e+10,1.10382e+12,-1.05867e+12
6.86376e+09,1.13276e+12,-1.12589e+12
6.86376e+09,1.13276e+12,-1.12589e+12
5.56513e+09,1.03875e+12,-1.03318e+12
4.02174e+10,9.09587e+11,-8.6937e+11
4.02174e+10,9.09587e+11,-8.6937e+11
4.02174e+10,9.09587e+11,-8.6937e+11
4.02174e+10,8.57399e+11,-8.17182e+11
4.02174e+10,8.57399e+11,-8.17182e+11
4.02174e+10,7.14396e+11,-6.74179e+11
9.49727e+10,5.24859e+11,-4.29887e+11
1.77452e+11,3.99437e+11,-2.21985e+11
1.03641e+11,3.19916e+11,-2.16275e+11
1.03641e+11,1.91728e+11,-8.80867e+10
8.63004e+10,1.08279e+11,-2.19782e+10
8.63004e+10,5.62913e+10,3.0009e+10
8.63004e+10,5.47386e+10,3.15618e+10
1.38301e+11,4.24297e+10,9.5871e+10
1.38301e+11,4.24297e+10,9.5871e+10
1.38301e+11,4.24297e+10,9.5871e+10
1.38301e+11,1.08678e+11,2.96225e+10
1.38301e+11,1.99449e+11,-6.11487e+10
2.52971e+11,3.26126e+11,-7.31544e+10
2.52971e+11,3.26126e+11,-7.31544e+10
1.44861e+11,2.33943e+11,-8.90819e+10
1.44861e+11,2.33943e+11,-8.90819e+10
1.44861e+11,2.3071e+11,-8.5849e+10
9.96704e+10,1.29463e+11,-2.97923e+10
1.01369e+11,5.38894e+10,4.74793e+10
1.49914e+11,1.02145e+10,1.397e+11
2.44112e+11,2.03509e+09,2.42077e+11
2.44112e+11,2.04651e+10,2.23647e+11
2.44112e+11,7.51299e+10,1.68982e+11
1.32039e+11,1.43626e+11,-1.15868e+10
5.4191e+10,2.5724e+11,-2.03049e+11
5.4191e+10,3.28187e+11,-2.73996e+11
5.4191e+10,3.28187e+11,-2.73996e+11
5.4191e+10,3.53048e+11,-2.98857e+11
2.61728e+10,5.03966e+11,-4.77793e+11
2.61728e+10,5.03966e+11,-4.77793e+11
4.57168e+10,6.18634e+11,-5.72917e+11
4.57168e+10,5.1245e+11,-4.66733e+11
4.57168e+10,5.1245e+11,-4.66733e+11
1.14844e+11,5.25333e+11,-4.10489e+11
1.14844e+11,3.67103e+11,-2.52259e+11
1.14844e+11,3.67103e+11,-2.52259e+11
4.55642e+10,3.18735e+11,-2.73171e+11
4.55642e+10,2.13704e+11,-1.6814e+11
